Clarity Score,Analyze EDA,Propose EDA Reason,Design Targeted EDA,Analyze EDA Reason,EDA,Design Targeted EDA Reason,Target,Targets,filename,Clarity Score reason,Propose EDA
2,False,システムはライブパフォーマンスのインタラクティビティと自然さを向上させることを目指していますが（例えば、より人間らしく魅力的な体験を創出するために適切な'合いの手'を生成すること）、ユーザーに誘発される具体的な感情状態を明確に区別していません。,False,この論文はリズムや音楽の自然さなどの評価基準について議論していますが、コンテンツがユーザーに引き起こすことが期待される特定の感情反応を明示的に分析したり表現したりしていません。,,この論文は、設計要件の一部として具体的なユーザーの感情や感情状態を明示的に定義していません。対象となる感情反応を明確に示さず、インタラクティブなパフォーマンス体験の向上に焦点を当てています。,,,IPSJ-EC2024073.txt,この論文は、インタラクティブで自然な方法でパフォーマンス体験を向上させる意図を示唆していますが、対象となるユーザーの感情反応を明示的または明確にしていないため、全体的なEDAの根拠が明確で中心的なテーマではありません。,True
4,True,システムは、動物のエサやりシーンを至近距離で撮影・配信するなど、視聴者の感情状態（例：臨場感や興奮）を意図的に変化させるように設計されている。,True,本文中では、実運用時の視聴者の反応や、オンラインツアーの満足度、さらに具体的なエサやりシーンの近接撮影による感情的インパクトについて記述しており、どのような感情反応が期待されるかを議論している。,これにより，臨場感あふれるジャングルバスオンラインツアーを提供できるシステムを実装した．;画面上とはいえ今までに無い程間近に生き物を見ることができたこと。,論文では『臨場感あふれるジャングルバスオンラインツアー』の実現を設計目標の１つとして掲げており、ユーザに現地感や没入感を直接与えることを狙っているため、システム利用時の感情的反応を明確にターゲットとしている。,,視聴者（オンラインツアー参加者）,IPSJ-EC2024002.txt,感情体験としての『臨場感』がシステム設計の主要な狙いとして明確に示され、実運用によるフィードバックも存在するため主要テーマと言える。ただし、詳細な心理的定義が十分に議論されているわけではないため、やや抽象的な部分もある。,True
3,True,本コンテンツは、デジタルと現実の融合を通じて、プレイヤの感情状態（没入感、納得感、意外性、満足感など）に直接働きかけることを狙っており、意図的にユーザの感じる体験を変化させる設計になっている。,True,論文内で、具体的な用語（『没入感』『イリュージョン感覚』『適度な納得感』『意外な展開』『満足感』）を用いて、どのような感情反応を引き起こすかについて議論しているため、EDAsの存在が示されている。,没入感やイリュージョン感覚を高めることができる;プレイヤの意図や工夫が反映される「納得感」;時には「意外な展開」を生じさせる;より深い没入感と満足感を得ることができる,論文では、現実世界とデジタル世界のリンクを通じて、プレイヤに『没入感』や『納得感』、さらには『意外な展開』など具体的な感情の変化を引き起こすことが明示されており、こうした感情体験はコンテンツのデザイン要件の一部として設定されている。,,プレイヤ,IPSJ-EC2024013.txt,感情体験を引き起こす設計要素（EDAs）が複数明示され、主要な設計指針の一つとして扱われているが、詳細な数値化や厳密な定義はされておらず、全体としては主要テーマの一側面として明確に提示されている。,True
1,False,コンテンツはプレイヤー間の認識共有や主観的な印象のデータ収集を目的としており、ユーザーの内面的な感情状態（例：達成感、解放感など）の誘発を明示的に目指しているとは解釈しにくい。,False,論文内ではオノマトペを用いて視覚的特徴や触感・音の印象の表現・共有方法について議論しているが、ユーザーの感情変化に焦点を合わせた説明や、ゲーミフィケーションの中で特定の感情応答を直接誘発する仕組みについては論じられていない。,,本稿は、視覚情報とオノマトペによる感性の共有や印象の記述を目的としているが、ユーザーの感情状態そのものの変化を明確な設計要求として定義しているわけではなく、どのような感情を直接狙うかという仕様は示されていない。,,,IPSJ-EC2024038.txt,EDAs（ユーザーの感情状態に直接訴える仕組み）を明文化した設計要求や、狙いとしての感情変化についての記述が存在しないため、EDAsは本稿の主要なテーマとはなっていない。,False
4,True,TaleShaperは、ユーザーが複数の感情パラメータ（例：幸福度、好意、不安、怒り）をエンベロープを介して直接操作できるように設計されています。この操作はストーリー生成プロセスを変更し、インタラクション中にユーザーの感情体験に意図的に影響を与え、形作ることを目的としています。,True,この論文では、エンベロープ値（感情状態を表す）がどのように生成され、操作され、後に物語を再構築するのに使用されるかについて詳しく説明しています。これらのメカニズムを通じて引き起こされる期待される感情反応を明確にする例（例えば、英雄と対抗者の幸福度の変動や、ロマンティックな興味の段階的変化）を提供しています。,エンベロープは鑑賞者及び登場人物の心の動きを表している．;例えば，自信，他者への好意，不安，怒り，期待などが挙げられる．,システムは、キャラクターおよび鑑賞者の内面的な感情状態（心の動き）を表すエンベロープを明示的に組み込んでいます。鑑賞者を指定されたターゲットとして含めることで、コンテンツのデザイン要件がユーザー（コンテンツユーザー）の感情状態を影響を受けるように明確に指定しています。,,鑑賞者,IPSJ-EC2024030.txt,エンベロープを介した感情状態の操作は、システムの中心的で明確に議論された要素です。デザインは特定の感情反応を引き起こすことを意図したパラメータとプロセスを明確に指定しており、EDAはこの論文の明確な主要なトピックとなっています。,True
2,False,視点によって料理の外観が変化する仕組みにより、食事者が自身の見方を変えることで新たな視覚体験や驚きといった感情変化を得ることを意図している。この点から、ユーザの感情状態に働きかけることを狙っている。,False,論文内ではシステムの設計や試作、シミュレーション結果および応用例を詳細に述べているが、具体的にどのような感情（例えば、喜び、驚嘆、興奮など）を引き起こすかについては、定義や議論が十分ではなく、あくまで見た目や体験の変化として記述されている。,,本論文は可食レンチキュラレンズを用いた料理の視覚効果やインタラクティブな食体験を提案しているが、具体的な『感情』（例：驚き、喜びなど）の状態が設計要求として明示的かつ一義的に定義されていないため、この点で明確な感情ターゲットは設定されていない。,,食事者,IPSJ-EC2024003.txt,EDAsとしての『感情反応』が設計の中心テーマではなく、技術的な実現手法や視覚効果・体験変化が主題となっているため、感情に関しては曖昧で副次的な位置づけとなっている。,True
3,True,疑似触覚の各効果―たとえばターゲットに接触した際の色変化や指先形状の変化―を意図的に導入することで、ユーザの触覚（錯触覚）の知覚や操作時の体験的側面に影響を与え、操作性や没入感の向上を目指している。,False,実験やカスタムアンケートの結果として、‘ターゲットに触れているような感覚’や‘心地よさ’、または‘錯触覚’等の主観評価項目が用いられ、各疑似触覚条件がユーザの体感にどう影響するかを詳細に議論しているため。,ターゲットに触れているような感覚;心地よさ;錯触覚,本論文は疑似触覚フィードバックの各手法が提示する視覚的変化（例：指先形状の変化，ターゲットの色変化，押し込み変化）によってユーザに触覚的な錯覚をもたらすことを狙いとしているが、その『感じる状態』として具体的にどの感情や内面的体験を狙うか、あらかじめ明確かつ一義的に設計要求として定義された記述は見受けられない。,,コンテンツユーザ,IPSJ-EC2024006.txt,疑似触覚フィードバックがユーザの体感に及ぼす影響は実験手法として中心に扱われ、評価項目としても複数提示されている。ただし、開発者側がデザイン要求として特定の感情状態を明示的に定めたとは言い難いため、EDAそのものは本研究の主要議論の一部であるが明示性にはやや欠ける。,True
1,False,"The aim is to provide tools for more accurately conveying the user's emotions, and there is no clear intention or mechanism indicated to directly cause changes in the user's internal emotional state.",False,"The experiments and discussions focus on the operability, load, and error rate of each input method, and do not discuss the direct impact on the user's emotional state regarding what specific emotions may be evoked during use.",,"This paper focuses on detailed emotional expression through the customization of emoji parts, but it does not explicitly define emotional responses aimed at directly changing the user's internal emotional state as design requirements. Instead, it focuses primarily on input methods to enrich emoji representations.",,,IPSJ-EC2024005.txt,"This paper emphasizes input methods and their evaluation for emoji customization, and does not treat direct effects on the user's emotional state (EDA) as clear design requirements, thus EDA itself is not the main subject.",False
3,True,システムは、エンベロープの操作によってストーリーの展開やドラマ性を変化させ、鑑賞者の感情体験を直接的に影響させることを目的としているため、ユーザに対して意図的に感情変化を誘導する仕組みを提案している。,True,論文内では、エンベロープの各パラメータ（主体、心情、尺度）の設定や、その値の変動がストーリーのドラマ性やキャラクター間の関係性にどのように寄与するかが詳細に議論され、どのような感情体験（例：勝利時の幸福感や対立時の緊張感など）が想定されるかが分析されている。,鑑賞者及び登場人物の心の動きを表す複数のエンベロープ;各エンベロープは、…例えば，自信，他者への好意，不安，怒り，期待などが挙げられる;幸福度を表すエンベロープ,本稿では、ストーリー創作の過程で、鑑賞者や登場人物の心の動きを数値化・操作するエンベロープを用いる。各エンベロープは、例えば「幸福度」や「好意」といった感情的属性を明確な尺度（例：嫌い―好き）で定義しており、これはユーザ（ここではストーリーの受け手である鑑賞者）が体験する感情をデザイン要件として明示している。,,鑑賞者,IPSJ-EC2024030.txt,エンベロープを用いて具体的な心情パラメータ（幸福度、好意など）を定義し、それに基づくストーリーの生成・書き換えという仕組みが詳細に述べられており、対象とする感情体験が比較的明確に示されている。ただし、本システムが直接ユーザ自身の感情状態を変化させるための仕組みなのか、あくまでストーリー内の要素として設計されている点には若干の曖昧さがある。,True
2,False,シェフや食事者が料理を鑑賞する際に、視点によって外観が変化することで体験が変化するという意図があり、これによって感情状態（好奇心や楽しさなど）に働きかけようとしている。,False,論文では、視点による画像変化やデザインシステムの効果を詳細に説明しているものの、ユーザにどのような感情反応を具体的にもたらすかという点まで踏み込んだ議論は行われていない。,視点によって，ゼリーの見た目は凱風快晴，神奈川沖浪裏，牛乳を注ぐ女，モナ・リザへと変化する．;食事者が視点を動かし，視覚表現を楽しむことで食事そのものをインタラクティブな体験へと変化させることができる．,本論文は可食レンチキュラレンズを用いて、視点移動による絵柄の変化を通してユーザに新たな食体験を提供するシステムを提案しているが、ユーザの具体的な感情（例えば驚きや喜びなど）を明示的に定義しているわけではなく、視覚的な変化やインタラクティブな体験の可能性として示されている。,,シェフ;食事者;コンテンツユーザ,IPSJ-EC2024003.txt,EDAs自体は作品の魅力として触れられているが、ユーザが感じるべき具体的な感情状態について明確に定義されておらず、感情への直接的な作用がデザイン要件として確立されているとは言い難いため。,True
3,True,コンテンツは意図的に擬似触覚メカニズムを導入してユーザーの知覚体験を変化させる（例えば、ターゲット選択中のタッチをシミュレートする視覚フィードバックを通じて）ため、ユーザーの主観的状態に影響を与えることを目的とした介入です。,False,この論文は詳細な主観的評価（例：'ターゲットに触れているような感覚があった' や 'ターゲットを選択したときの心地よさ' のようなアンケート項目を通じて）を提示し、異なる擬似触覚条件がユーザーの報告した感覚をどのように変化させるかについて議論しています。この意味で、システムによって引き起こされる感情反応の種類を分析しています。,ターゲットに触れているような感覚があった;ターゲットを選択したときの心地よさ,システムは擬似触覚フィードバック（例：指の形状の変化、ターゲットの色および深さの変化）を実装しており、後で主観的に評価されますが、論文は設計要件において特定の内部感情状態（意図された感情体験など）が明確に規定されているとは述べていません。代わりに、設計は機能的パフォーマンス（例：タスクのスピード、エラー率）とシミュレートされた触覚体験の質に焦点を当てています。,,コンテンツユーザー,IPSJ-EC2024006.txt,研究は中心的に擬似触覚を使用し、関連する主観的反応を測定していますが、設計要件においてこれを明示的にターゲットとされた感情や感覚状態として定義していません。明確に規定された感情よりも、パフォーマンスと機能的側面に焦点が当てられています。,True
1,False,提案システムは、ユーザが自身の感情を表現するための手段（例えば涙の量やハートの数の変更）を提供するが、そのシステム自体がユーザの内面的な感情状態を意図的に変化させることを目的としていない。,False,論文は主に各入力手法の操作性、入力時間、エラー率、及び学習コスト等を評価しており、利用時にユーザがどのような内面的な感情状態を経験するかについての議論は展開されていない。,,本文では、絵文字のカスタマイズを通してメッセージに込める感情表現を伝達することに焦点が当たっており、利用者本人の内面的な感情状態を直接操作・変化させると明示されていないため、この条件は満たしていない。,,,IPSJ-EC2024005.txt,感情表現に関する記述はあるものの、これはメッセージのニュアンスを伝えるための手段であり、ユーザ自身の感情状態を直接操作・変化させる仕組み（EDA）として明確に定義され、設計要求に組み込まれているとは言えない。,False
1,False,TaleShaperの目的は、ユーザーがキャラクターの感情的軌跡を表すエレメントを操作することによって叙述の創造を支援することです。システムがユーザー自身の感情状態に意図的に影響を与えるように設計されている証拠はありません。これはEDAに必要な条件です。,False,この論文は、エンベロープ操作が叙述にどのように影響を与えるか（例えば、劇的な転換やキャラクターの感情の変化を導入する）について論じていますが、システムが最終ユーザーに喚起しようとしている特定の感情反応を説明または分析していません。,,このシステムは、キャラクターや「鑑賞者」のための幸福感、好意、感情の不安などのエンベロープを通じて様々な感情的ダイナミクスを表現していますが、これらは明確に定義された、開発者が指定したユーザーの感情反応としてではなく、叙述を構造化し編集するためのパラメーターとして扱われています。言い換えれば、物語のキャラクターや叙述参加者の意図された内部感情状態は管理されていますが、実際のコンテンツユーザーに特定の感情を誘発するよう明示的に指定されているわけではありません。,,,IPSJ-EC2024030.txt,議論は、ユーザー自身の感情状態を直接変更するために使われるEDAs（すなわち、ユーザーの感情状態を直接変更することを目的とするメカニズム）がシステム設計において明確な役割を持たないため、エンベロープを使用してナarrativeとキャラクターの感情を表現し制御することに集中しています。,False
1,False,視点によって画像が変化することで、食事中の視覚的体験に変化を与え、利用者の体験を変化させようとする意図は存在するが、直接的にユーザの感情状態に働きかけるという観点での記述や設計意図が明示されていない。,False,論文内では、レンズアレイによる視覚効果やシミュレーション、作製結果、アプリケーション例などが詳細に議論されているが、どのような感情反応を狙っているか、またその反応をどう評価するかという点については直接的な言及がない。,,本論文では、可食レンチキュラレンズを用いた視覚変化やインタラクティブな食体験の可能性が示されているものの、ユーザにどのような具体的な感情（例：驚き、喜び、好奇心など）を抱かせるかについて、設計要求として明確かつ一義的に定義されていない。,,content user (食事者);シェフ,IPSJ-EC2024003.txt,本稿の主眼は技術的な手法とシステムの実装、及び可食光学素子としての新たな食体験の提案にあり、ユーザの感情状態に対する明確な設計要求や分析が示されていないため、EDAそのものは主要なトピックとはなっていない。,False
2,True,コンテンツは、ユーザーの触覚認識に影響を与えるために、意図的に擬似触覚フィードバック技術を使用しています。研究の実験デザインとカスタムアンケート（例： 'ターゲットに触れているような感覚' や '心地よさ' を評価する）では、コンテンツがユーザーの主観的な感情状態を変えることを意図していることが示されています。,False,論文は、パフォーマンス指標と主観的評価を通じて引き起こされた擬似触覚感覚について議論し評価しており、視覚フィードバックの操作がユーザーの触覚および空間認識に与える影響を明確に分析しています。,ターゲットに触れているような感覚があった;ターゲットを選択したときの心地よさ,論文は、特定の触覚に似た感覚を引き起こす擬似触覚メカニズム（例：指先の変形、色の変化、奥行き効果）を実装していますが、デザイン要件として明示的に定義された感じの反応は明記されておらず、期待される触覚認識は開発者によって意図された感情状態として明確に区別されていません。,,コンテンツユーザー,IPSJ-EC2024006.txt,論文は、主観的な測定を含む擬似触覚効果について詳細に調査していますが、意図した感じの反応（例えば正確な触覚の幻想や快適さのレベル）が最初からデザイン要件として明示的に定義されていないため、ターゲットEDAsに関する明確さは限られています。,True
4,True,この論文の目的は、絵文字の部分を即座にカスタマイズできるようにすることで、ユーザーの感情状態に影響を与えることです。これにより、ユーザーは自分のメッセージにおいて微細な感情のニュアンスをより良く伝えることができます。コンテンツは、こうしたインターフェースの調整を通じて、ユーザーの感情表現に直接影響を与えることを目指しています。,True,この論文は、実験分析とユーザーインターフェースの設計の両方において、さまざまな入力方法が知覚される感情のニュアンスや感情表現の制御にどのように影響するかを議論しています。ユーザーの印象、エラー率、異なる感情の強度に対応するジェスチャーを通じた感情表現のダイナミクスを分析しています。,感情表現を反映した;涙の量やハートの数などの付属パーツ;感情の強弱に応じて制御可能にする;感情のニュアンス（印象・強度）を変化させる,この論文では、システムはテキストコミュニケーション中に微妙な感情表現を伝達し調整するために、絵文字の特定の部分（例：涙、ハート、汗）を修正するように設計されています。これは明確に、設計要件が対象の感情的反応を定義していることを示しています（たとえば、悲しみを強調するために涙の量を調整すること）。,,コンテンツユーザー,IPSJ-EC2024005.txt,この論文は、絵文字の部分カスタマイズと意図された感情表現との関係を明示的に詳細に説明しています。感情の強度の調整に関する設計要件と実験評価を明確に表現しており、対象となる感情反応が明確な主題となっています。,True
1,False,システムはエンベロープ操作により物語の展開や登場人物たちの感情の流れ（例：幸福度、好意、不安など）を制御することを示しているが、ユーザー自身の感情状態を直接変化させることを意図した仕組みとして明確に示されていない。,False,論文中ではエンベロープの変化やその操作がストーリーのドラマ性やキャラクター間の関係性にどのような影響を与えるかが考察されているが、ユーザーが体験する内面的な感情変化（直接的なユーザの感情応答）の具体的な誘発を議論しているわけではない。,,本稿ではエンベロープを用いて鑑賞者および登場人物の『心の動き』を数値化・操作しているが、これは主に物語の構造や登場人物間のドラマを表現するための手段であり、感情変化そのものをユーザ（鑑賞者）の体験として明確に設計要求したものとは言いがたい。,,鑑賞者,IPSJ-EC2024030.txt,本稿はエンベロープを用いた物語創作手法として、登場人物や鑑賞者の心情を操作する仕組みを詳細に説明しているが、ユーザー自身の感情状態を直接かつ明確に設計要件として定義しているわけではなく、EDAs（ユーザーの内面の感情変化を直接引き起こす仕組み）としては明示的ではない。,False
1,False,コンテンツは、食品におけるインタラクティブで視点依存の視覚変化を紹介しているが、これらの変化がユーザー自身の感情状態に直接影響を与えることを意図しているとは明確に述べていない。,False,この論文では、食用レンズおよびシステムデザインによって達成されたシミュレーション結果と視覚効果について議論しているが、ユーザーに期待される特定の感情反応（喜び、驚き、または驚嘆など）が引き起こされるという点については詳述されていない。,,この論文では、特定のユーザーの感情状態をデザイン目標として明示的に定義または指定していない。デザイン要件は、明確に定義された感情反応を意図的に引き出すのではなく、技術的手段を通じて可変な視覚的外観を達成することに焦点を当てている。,,,IPSJ-EC2024003.txt,3つのEDA条件のいずれも満たされていないため—ターゲットとなる感情反応の明確な仕様はなく、ユーザーの感情状態に影響を与えることを意図した明示的な目標もなく、特定の感情反応についての議論もない—この論文ではEDAを主要なデザインテーマとは扱っていない。,False
4,True,この研究は、VRの指差しタスク中にユーザーの感覚体験を意図的に変えるために、複数の種類の疑似ハプティックキューを導入しています。このデザインは、パフォーマンスや主観的体験に影響を与えるために、感じている状態（触覚の錯覚を通じて）を調整することを目的としています。,True,この論文は、疑似ハプティックフィードバックメカニズムを実装するだけでなく、パフォーマンス（例：移動時間、エラー率）やユーザーの主観的反応（例：触覚の報告、操作性、身体の所有感、空間認識）に対する影響を詳細に評価しています。これは、意図された感情反応が分析における主要な変数であることを明確に示しています。,ターゲットに触れているような感覚があった;ターゲットが表示されている場所で触れている感覚があった,この論文は、ユーザーがVRインタラクション中に知覚的感覚（錯触覚）や関連する主観的経験（例：触覚、空間および身体認識）を引き起こすために、疑似ハプティックフィードバック技術（例えば、指の変形、ターゲットの色の変化、ターゲット押し込み効果などの視覚的変化）を利用しています。これらの感覚は、独自のアンケートを通じて明示的に測定されており、デザインが特にユーザーの感情反応をターゲットにしていることを示しています。,,コンテンツユーザー,IPSJ-EC2024006.txt,特定の触覚および関連する感覚体験を引き起こすことを意図した疑似ハプティックフィードバックは、客観的なパフォーマンス測定と主観的なアンケートの両方を通じて徹底的に検証されています。デザイン要件は、別のデザインの命令として提示されるのではなく、実験方法と評価項目に埋め込まれているにもかかわらず、これらの感情反応を研究の核心的な側面として扱うことは明確です。したがって、明確さのスコアは比較的高いです。,True
1,False,内容は、ユーザーの内部感情状態を意図的に変化させることを明示的に目的としていません。特定の感情反応を引き起こすメカニズムを設計するのではなく、カスタマイズ可能な絵文字を通じて象徴的な感情表現を促進することに焦点を当てています。,False,この論文は、入力方法に関する使いやすさ、入力時間、ユーザーの印象を評価していますが、内容がユーザーに期待される内部感情反応（例：幸福、フラストレーション、達成感）については議論していません。,,この論文は、テキストコミュニケーションにおける微妙な感情のニュアンスを反映するために、絵文字のパーツ（涙やハートの数など）をカスタマイズすることに焦点を当てていますが、ユーザーに対して明確であいまいでないターゲット感情状態を明示または定義していません。デザイン要件は、ユーザーに特定の感情状態を直接誘発するのではなく、メッセージ内の感情を伝えることを目的としています。,,,IPSJ-EC2024005.txt,このシステムの設計は、微妙なメッセージ表現を可能にすることに集中しており、ユーザーの状態の明確に定義された意図的な感情の調整を組み込んでいないため、論文には明確なEDAの主要トピックがありません。,False
4,True,システムは、エンベロープの操作を通じてストーリー展開やドラマ性を制御することで、最終的に鑑賞者に特定の感情や心の動きを引き起こすことを狙いとしているため。,True,論文内では、エンベロープの値の変化によってどのような物語上の展開や感情の起伏が生じるかを具体例（ヒーローストーリーやロマンスストーリー）を用いて考察しており、意図する感情反応についても議論されているため。,エンベロープは鑑賞者及び登場人物の心の動きを表している．;心情：エンベロープの表現対象となる心理的または感情的特性（例：自信，好意）,本論文では、システムの中核概念として『エンベロープ』を用い、登場人物および鑑賞者の心の動き（例：幸福度、自信、好意、不安など）を数値化したパラメータで明確に定義しており、この設定は固定的に設計要件に盛り込まれているため。,,鑑賞者,IPSJ-EC2024030.txt,エンベロープを介した心の動きの定義とその操作方法がシステムの核として明確に示され、具体的な作例と考察を通じてその意図する効果（感情表現）が詳細に論じられているため。,True
1,False,システムは視点に応じて変化するビジュアルを用いてインタラクティブな食体験を作成するために使用されますが、ユーザーの感情状態に意図的に影響を与えることを目的とした明確であいまいでない設計要件はありません。,False,この論文は、視点に応じた外観の変化の技術的側面を論じ、アプリケーションの例を示していますが、ユーザーに喚起されることが期待される具体的な感情や感覚反応の種類を詳細に分析または説明していません。,,この論文は特定の感情反応（例：喜び、驚き、楽しさ）を設計要件として明示的に定義または特定していません。焦点は、食べられるレンズ食材を作成するための技術システムを示すことにあり、ユーザーの特定の感情状態を引き起こすことにはありません。,,,IPSJ-EC2024003.txt,EDA（特定の感情反応を直接誘発するメカニズム）のトピックは、この論文の主要なトピックではありません。代わりに、この研究は食べられるレンズアレイの光学設計、シミュレーション、および製造技術に焦点を当てており、ユーザーの感情を引き起こしたり分析したりすることには重点を置いていません。,False
2,True,このシステムは、触覚感覚を模擬する視覚的手がかりを導入するように意図的に設計されており、ユーザーの知覚される触覚経験に影響を与えることを目指している。これは、ユーザー自身の内部感情状態に影響を与えようとする意図を示している。,False,論文は、擬似触覚フィードバックがユーザーのパフォーマンスに与える影響について議論し、感情反応の性質を示す主観的な評価（例えば、「錯触覚」の評価など）を含んでいる。,,この論文は、ユーザーの触覚認識とパフォーマンスに影響を与えることを意図した擬似触覚フィードバック（色の変化、指の変形、ターゲットの深度の手がかりを通じて）を利用しているが、デザイン要件として明示的に明確に定義された内在的な感情反応を指定していない。感覚経験はパフォーマンスや主観的な質問票を通じてのみ間接的に扱われており、デザイン要件において明確に述べられていない。,,コンテンツユーザー,IPSJ-EC2024006.txt,この研究は擬似触覚フィードバックが主観的な経験やパフォーマンスに及ぼす影響を明確に分析し評価しているが、特定の感情状態の誘導を明示的かつ事前に定義されたデザイン目標とはしていない。したがって、EDA の役割は存在するが、主要な明確なデザインのトピックではない。,True
1,False,この内容は、絵文字の特徴を調整することによってテキストベースのコミュニケーションの表現力を高めることを目的としていますが、ユーザー自身の感情状態を意図的に変更することを明示的に目指していません。,False,この論文はカスタマイズ方法について議論し、使いやすさや表現効果を評価していますが、システムによって引き起こされるべき定義されたユーザーの感情に焦点を当てたり、それを説明したりしていません。,,この論文は、感情表現の変化を反映するための絵文字のパーツカスタマイズを可能にすることに焦点を当てていますが、設計要件として明確にターゲットとする内部の感情状態（ユーザーが感じるべき具体的な感情など）を指定していません。,,,IPSJ-EC2024005.txt,この論文の主題は絵文字のカスタマイズのための入力メカニズムに関するものであり、ユーザーの内部の感情を引き出したり調整したりすることに関するものではないため、ユーザーの感情との関わりは間接的であり、主な設計目標ではありません。,False
